Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,,,7.14800,2.70500,-9.85300,0.35300,-9.50000,-9.50000,-9.50000,-9.50000,-9.57100,-9.85300,42.93700,42.93700,-0.22000,-0.22000,31.82620,,,,,,,,,,,-6.00060,-6.00060,-5.64390,-6.00060,3.45470,-0.1757,-0.1755
2020-03-31,,,7.45700,3.02100,-10.47800,0.46600,-10.01200,-10.01200,-10.01200,-10.01200,-10.21200,-10.47800,32.86800,32.86800,-0.30000,-0.30000,18.68730,,,,,,,,,,,-8.16280,-8.16280,-7.43590,-8.16280,3.21290,-0.25260,-0.25540
2019-12-31,,,7.43100,2.56600,-9.99700,0.41800,-9.57900,-9.57900,-9.57900,-9.57900,-9.74000,-9.99700,19.08400,19.08400,-0.50000,-0.50000,13.51520,,,,,,,,,,,-12.27350,-12.27350,-10.70120,-12.27350,4.06320,-0.3786,-0.3796
2019-09-30,,,7.08000,2.60100,-9.68100,0.53300,-9.14800,-9.14800,-9.14800,-9.14800,-9.54900,-9.68100,19.09600,19.09600,-0.48000,-0.48000,16.67040,,,,,,,,,,,-10.57610,-10.57610,-9.38040,-10.57610,4.51870,-0.4314,-0.4348
2019-06-30,,,6.92500,2.43000,-9.35500,0.63700,-8.71800,-8.71800,-8.71800,-8.71800,-9.36600,-9.35500,19.07400,19.07400,-0.46000,-0.46000,20.32440,,,,,,,,,,,-9.21540,-9.21540,-8.28180,-9.21540,4.94450,-0.4038,-0.4294
2019-03-31,,,5.92700,2.38200,-8.30900,0.66700,-7.64200,-7.64200,-7.64200,-7.64200,-8.36500,-8.30900,19.04300,19.04300,-0.40000,-0.40000,21.81360,,,,,,,,,,,-7.48150,-7.48150,-6.75950,-7.48150,5.34290,-0.35180,-0.35360
2018-12-31,,,4.67200,1.75400,-6.42600,0.64400,-5.78200,-5.78200,-5.78200,-5.78200,-6.50600,-6.42600,10.26500,10.26500,7.88000,7.88000,32.90530,,,,,,,,,,,-5.31450,-5.31450,-5.04180,-5.31450,5.69200,-1.2173,-1.2731
2018-09-30,,,4.66400,1.60000,-6.26400,0.60100,-5.66300,-5.66300,-5.66300,-5.66300,-6.25100,-6.26400,18.95500,18.95500,-0.30000,-0.30000,32.93120,,,,,,,,,,,-4.96200,-4.96200,-4.70870,-4.96200,5.97270,4.434,4.8243
2018-06-30,,,5.22800,1.72200,-6.95000,0.17500,-6.77500,-6.77500,-6.77500,-6.77500,-6.75600,-6.95000,2.04400,2.04400,-3.31000,-3.31000,33.47700,,,,,,,,,,,-5.67700,-5.67700,-5.39110,-5.67700,6.24560,-0.2673,-0.4524
2018-03-31,,,3.57200,1.51400,-5.08600,0.13900,-4.94700,-4.94700,-4.94700,-4.94700,-4.99900,-5.08600,0.75700,0.75700,-6.53000,-6.53000,,,,,,,,,,,,,,,,,-4.97490,-5.23250
2017-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,10.3392,10.8583
2017-09-30,,,1.55700,0.63500,-2.19200,0.11200,-2.08000,-2.08000,-2.08000,-2.08000,-2.14900,-2.19200,0.62800,0.62800,-3.31000,-3.31000,,,,,,,,,,,,,,,,,-2.7557,-3.2748
2017-06-30,,,1.44500,0.43600,-1.88100,0.00100,-1.88000,-1.88000,-1.88000,-1.88000,-1.88100,-1.88100,0.56900,0.56900,-3.30000,-3.30000,,,,,,,,,,,,,,,,,-7.5835,-7.5835
2016-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
