Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,,,19.17700,10.59800,-29.77500,0.57500,-29.20000,,-29.20000,-29.20000,-29.20000,-27.77600,-29.77500,80.22900,80.22900,-0.36000,-0.36000,13.30010,,,,,,,,,-10.33400,-10.33400,-8.81710,-10.33400,3.50330,-0.1959,-0.2302
2020-03-31,,,14.75100,9.04000,-23.79100,0.88500,-22.90600,,-22.90600,-22.90600,-22.90600,-23.37100,-23.79100,73.79700,73.79700,-0.31000,-0.31000,17.91900,,,,,,,,,-7.53600,-7.53600,-6.57090,-7.53600,3.78550,-0.18450,-0.24160
2019-12-31,,,21.50500,8.27900,-19.65300,0.72800,-18.92500,,-18.92500,-18.92500,-18.92500,-19.21100,-19.65300,64.10200,64.10200,-0.30000,-0.30000,9.06170,,,,,,,,,-10.81700,-10.81700,-8.49700,-10.81700,2.59850,-0.2346,-0.3662
2019-09-30,0.25000,0.25000,9.94400,7.38900,-17.08300,0.96500,-16.11800,,-16.11800,-16.11800,-16.11800,-16.56700,-17.08300,64.48400,64.48400,-0.25000,-0.25000,9.44450,100.00000,-6833.20000,-6833.20000,-6447.20000,-6447.20000,0.00120,,,-9.81520,-9.81520,-7.84240,-9.81520,2.54280,-0.1433,-0.2385
2019-06-30,,,8.97000,7.13200,-16.10200,1.14800,-14.95400,,-14.95400,-14.95400,-14.95400,-15.42800,-16.10200,63.74000,63.74000,-0.23000,-0.23000,17.79100,,,,,,,,,-8.41340,-8.41340,-7.12490,-8.41340,2.83760,-0.1798,-0.2186
2019-03-31,,,,5.57600,-15.70700,1.21800,-14.48900,,-14.48900,-14.48900,-14.48900,-14.87100,-15.70700,63.12500,63.12500,-0.23000,-0.23000,18.20330,,,,,,,,,-7.70110,-7.70110,-6.55470,-7.70110,2.97060,-0.20940,-0.24400
2018-12-31,0.07000,0.07000,11.64200,5.18700,-16.75900,1.10000,-15.65900,,-15.65900,-15.65900,-15.65900,-16.54500,-16.75900,61.37500,61.37500,-0.24000,-0.24000,19.47510,100.00000,-23941.44000,-23941.44000,-22370.01000,-22370.01000,0.00030,,,-7.78410,-7.78410,-7.33460,-7.78410,3.19490,-0.2191,-0.2217
2018-09-30,0.83300,0.83300,14.48000,4.82600,-23.47300,1.26500,-22.20800,-1.25000,-20.95800,-20.95800,-20.95800,-18.01200,-23.47300,62.45400,62.45400,-0.34000,-0.34000,22.07390,100.00000,-2817.88700,-2817.88700,-2666.02700,-2515.96600,0.00370,,,-9.72290,-9.72290,-9.27730,-9.72290,3.43090,-0.27,-0.2744
2018-06-30,0.49300,0.49300,11.21700,9.17900,-19.90300,1.09300,-18.81000,,-18.81000,-18.81000,-18.81000,-19.26300,-19.90300,62.36600,62.36600,-0.30000,-0.30000,20.91810,100.00000,-4037.12000,-4037.12000,-3815.41600,-3815.41600,0.00200,,,-8.05750,-8.23390,-7.62820,-8.05750,3.72700,-0.1641,-0.1664
2018-03-31,0.21600,0.21600,12.79400,5.36800,-17.94600,0.74600,-17.20000,,-17.20000,-17.20000,-17.20000,-17.48700,-17.94600,57.42000,57.42000,-0.30000,-0.30000,26.87060,100.00000,-8308.33300,-8308.33300,-7962.96300,-7962.96300,0.00080,,,-6.99060,-7.13570,-6.68850,-6.99060,3.95360,-0.22610,-0.22990
2017-12-31,0.46100,0.46100,12.01400,4.04200,-15.59500,0.80600,-14.78900,,-14.78900,-14.78900,-14.78900,-14.91700,-15.59500,43.66100,43.66100,-0.32000,-0.32000,18.15070,100.00000,-3382.86400,-3382.86500,-3208.02700,-3208.02700,0.00230,,,-8.03650,-8.26070,-7.32470,-8.03630,3.75450,-0.2745,-0.2766
2017-09-30,0.46300,0.46300,10.27200,4.76200,-14.57100,0.74200,-13.82900,,-13.82900,-13.82900,-13.82900,-13.61600,-14.57100,43.38100,43.38100,-0.32000,-0.32000,19.71530,100.00000,-3147.08400,-3147.08400,-2986.82500,-2986.82500,0.00230,,,-7.64070,-7.85770,-6.97690,-7.64070,4.15910,-0.2255,-0.2297
2017-06-30,0.46300,0.46300,8.49200,4.06400,-12.09300,0.66300,-11.43000,,-11.43000,-11.43000,-11.43000,-11.55300,-12.09300,43.00900,43.00900,-0.27000,-0.27000,24.01550,100.00000,-2611.87900,-2611.87900,-2468.68200,-2468.68200,0.00220,,,-5.94750,-6.10640,-5.47990,-5.94760,4.44840,-0.2599,-0.2707
2017-03-31,0.46200,0.46200,9.06100,7.98900,-16.58800,0.48900,-16.09900,,-16.09900,-16.09900,-16.09900,-16.07200,-16.58800,42.14400,42.14400,-0.38000,-0.38000,17.77040,100.00000,-3590.47600,-3590.47600,-3484.63200,-3484.63200,0.00210,,,-7.99430,-8.19780,-7.25410,-7.99430,4.70730,-0.28040,-0.28660
2016-12-31,0.48800,0.48800,7.89800,4.77700,-23.38700,0.21800,-23.16900,,-22.39400,-22.39400,-22.39400,-11.70000,-23.38700,36.24600,36.24600,-0.46000,-0.46000,22.76420,100.00000,-4792.41800,-4792.41700,-4747.74700,-4588.93400,0.00210,0.55080,163.40160,-10.38680,-10.63340,-9.54630,-10.38680,5.15730,-0.3336,-0.3641
2016-09-30,0.39500,0.39500,8.36200,6.14600,-14.50700,0.20600,-14.30100,,-14.30100,-14.30100,-14.30100,-13.66000,-14.50700,41.41600,41.41600,-0.35000,-0.35000,22.15190,100.00000,-3672.65800,-3672.65800,-3620.50600,-3620.50600,0.00150,0.22130,406.70880,-6.05380,-6.49960,-5.57390,-6.05380,5.66250,-0.1434,-0.1473
2016-06-30,0.30700,0.30700,7.95500,5.11400,-61.88200,0.22200,-61.66000,,-61.66000,-61.66000,-61.66000,-12.41900,-61.88200,35.04400,35.04400,-1.76000,-1.76000,30.84340,100.00000,-20157.00000,-20157.00000,-20084.69000,-20084.69000,0.00120,0.29830,301.66120,-24.89760,-26.69220,-23.32560,-24.89760,5.99320,-0.133,-0.1606
2016-03-31,0.26500,0.26500,7.45500,8.31800,-15.50800,0.11600,-15.39200,,-15.39200,-15.39200,-15.39200,-15.18800,-15.50800,27.09500,27.09500,-0.57000,-0.57000,44.85760,100.00000,-5852.07600,-5852.07600,-5808.30200,-5808.30200,0.00100,0.23720,379.35850,-6.37180,-6.37180,-6.08540,-6.37180,8.91580,-0.44850,-0.45300
2015-12-31,0.96000,0.96000,7.19200,5.37400,-14.17900,0.08500,-14.09400,,-14.09400,-14.09400,-14.09400,-13.66300,-14.17900,25.47900,25.47900,-0.55000,-0.55000,39.70060,100.00000,-1476.97900,-1476.97900,-1468.12500,-1468.12500,0.00360,2.13810,42.09380,-5.57980,-5.57980,-5.33220,-5.57980,9.76840,-0.3664,-0.3747
2015-09-30,0.95300,0.95300,7.52300,7.63100,-14.20100,0.11700,-14.08400,,-14.08400,-14.08400,-14.08400,-13.70700,-14.20100,25.68500,25.68500,-0.55000,-0.55000,41.61960,100.00000,-1490.13600,-1490.13600,-1477.85900,-1477.85900,0.00350,,,-5.36880,-5.36880,-5.14340,-5.36880,10.18520,-0.3556,-0.4067
2015-06-30,0.20300,0.20300,5.12600,4.95900,-9.88200,0.11600,-9.76600,,-9.76600,-9.76600,-9.76600,-9.47700,-9.88200,25.55500,25.55500,-0.38000,-0.38000,35.68570,100.00000,-4867.98000,-4867.98000,-4810.83700,-4810.83700,0.00070,,,-3.60870,-3.60870,-3.44220,-3.60870,10.54050,-0.3538,-0.3954
2015-03-31,0.20300,0.20300,5.62100,4.14300,-9.56100,0.05200,-9.50900,,-9.50900,-9.50900,-9.50900,-9.38400,-9.56100,24.88700,24.88700,-0.38000,-0.38000,38.16620,100.00000,-4709.85200,-4709.85200,-4684.23600,-4684.23600,0.00070,,,-3.40000,-3.40000,-3.24880,-3.40000,10.97900,-0.31110,-0.32760
2014-12-31,0.20300,0.20300,7.22600,3.38000,-10.40300,0.01200,-10.39100,,-10.39100,-10.39100,-10.39100,-10.32400,-10.40300,11.65100,11.65100,0.76000,0.76000,29.29590,100.00000,-5124.62900,-5124.62900,-5118.71800,-5118.72000,0.00130,,,-6.95130,-6.95130,-6.41790,-6.95130,6.56950,-0.4486,-0.4942
2014-09-30,0.20400,0.20400,5.74600,2.39800,-7.94000,-0.31600,-8.25600,,-8.25600,-8.25600,-8.25600,-7.89100,-7.94000,16.39400,16.39400,-0.50000,-0.50000,37.28600,100.00000,-3892.15700,-3892.15700,-4047.05900,-4047.05900,0.00120,25.50000,3.52940,-5.30130,-5.30130,-4.93660,-5.30130,6.93080,-1.2287,-1.1349
2014-06-30,0.13500,0.13500,3.09400,1.49400,-4.45300,-0.64100,-5.09400,,-5.09400,-5.09400,-8.32400,-4.42800,-4.45300,3.67300,3.67300,-2.27000,-2.27000,13.25580,100.00000,-3298.51800,-3298.51800,-3773.33300,-6165.92600,0.00250,16.87500,5.33330,30.86340,-11.83610,-9.29750,-11.83610,11.71740,1.5592,1.4429
2014-03-31,0.03000,0.03000,0.91000,0.72600,-1.60600,-0.05700,-1.66300,,-1.66300,-1.66300,-1.66300,-1.59700,-1.60600,3.67300,3.67300,-0.45000,-0.45000,,100.00000,-5353.33300,-5353.33300,-5543.33400,-5543.33300,,,,,,,,,-0.36670,-0.37950
2013-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0.3959,0.4182
2013-09-30,0.03000,0.03000,0.55000,0.25800,-0.77800,-0.03500,-0.81300,,-0.81300,-0.81300,-0.81300,-0.76600,-0.77800,3.67300,3.67300,-0.22000,-0.22000,,100.00000,-2593.33300,-2593.33300,-2710.00000,-2710.00000,,,,,,,,,-0.1607,-0.1609
2013-06-30,0.15000,0.15000,0.66100,0.19400,-0.70500,-0.02800,-0.73300,,-0.73300,-0.73300,-0.72100,-0.70500,-0.70500,3.67300,3.67300,-0.20000,-0.20000,,100.00000,-470.00000,-470.00000,-488.66670,-480.66660,,,,,,,,,-0.2352,-0.2573
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
